SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2016-10-13,287,0.30656839543747477,2017-04-23,113,0.3508592135803323,2017-12-03,337,0.3300732957818282,579720.0,-2915790.0,Mid-dense trees,416,MulgaCorner,2017.0
2018-04-10,100,0.2670302356040527,2018-05-12,132,0.30594355298850157,2018-09-01,244,0.2725917800957703,579720.0,-2915790.0,Mid-dense trees,144,MulgaCorner,2018.0
2000-08-30,243,0.24841109291536467,2001-03-10,69,0.32371116283855506,2001-09-18,261,0.254058439634769,579750.0,-2915850.0,Mid-dense trees,384,MulgaCorner,2001.0
2006-01-19,19,0.2563310580256608,2006-03-08,67,0.2586700335671987,2006-03-24,83,0.25306470883949445,579750.0,-2915850.0,Mid-dense trees,64,MulgaCorner,2006.0
2011-02-02,33,0.3374383306568341,2011-08-13,225,0.4602879050576782,2011-09-30,273,0.3346447453537761,579750.0,-2915850.0,Mid-dense trees,240,MulgaCorner,2011.0
2012-02-05,36,0.3241294505608405,2012-03-08,68,0.3698223538109031,2012-08-31,244,0.29197495247144617,579750.0,-2915850.0,Mid-dense trees,208,MulgaCorner,2012.0
2014-06-02,153,0.2969044455988515,2014-11-25,329,0.32686485581332975,2014-12-27,361,0.2926024479218162,579750.0,-2915850.0,Mid-dense trees,208,MulgaCorner,2014.0
2016-10-13,287,0.34696912996529705,2017-04-23,113,0.3883578055992936,2017-08-29,241,0.3728560828570809,579750.0,-2915850.0,Mid-dense trees,320,MulgaCorner,2017.0
1990-10-22,295,0.19543787349196617,1991-05-18,138,0.24623317820132518,1991-10-09,282,0.2209913981239081,579870.0,-2915850.0,Mid-dense trees,352,MulgaCorner,1991.0
1994-01-02,2,0.21116663460491772,1994-07-29,210,0.24438125711240466,1994-09-15,258,0.2255233668891577,579870.0,-2915850.0,Mid-dense trees,256,MulgaCorner,1994.0
2000-10-17,291,0.22903356544786443,2001-04-27,117,0.29823510637852163,2001-11-05,309,0.22796215601691605,579870.0,-2915850.0,Mid-dense trees,384,MulgaCorner,2001.0
2006-02-20,51,0.22532540903453163,2006-08-15,227,0.24502772925756616,2006-10-18,291,0.22251410655122977,579870.0,-2915850.0,Mid-dense trees,240,MulgaCorner,2006.0
2011-02-18,49,0.349039444782656,2011-08-29,241,0.4428386919025946,2011-11-17,321,0.3421029576624527,579870.0,-2915850.0,Mid-dense trees,272,MulgaCorner,2011.0
2012-02-05,36,0.34831445536017125,2012-02-21,52,0.3864652251188008,2012-06-28,180,0.30625776202280036,579870.0,-2915850.0,Mid-dense trees,144,MulgaCorner,2012.0
2014-03-14,73,0.30972457182337626,2014-10-08,281,0.3334808649843738,2015-01-12,12,0.29960983036159927,579870.0,-2915850.0,Mid-dense trees,304,MulgaCorner,2014.0
2015-03-01,60,0.28266764864172383,2015-03-17,76,0.31748136466377613,2015-07-23,204,0.2778584396855884,579870.0,-2915850.0,Mid-dense trees,144,MulgaCorner,2015.0
2015-12-30,364,0.2777981202621171,2016-07-09,191,0.307753977197489,2016-09-27,271,0.26275946008350837,579870.0,-2915850.0,Mid-dense trees,272,MulgaCorner,2016.0
2017-11-01,305,0.2716943016296417,2018-05-12,132,0.3227754162942184,2018-10-03,276,0.29630998187599183,579870.0,-2915850.0,Mid-dense trees,336,MulgaCorner,2018.0
