SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
2000-12-04,339,0.38098955689309294,2001-03-10,69,0.40012306310170537,2001-10-04,277,0.375449550551554,565500.0,-3048810.0,Mid-dense trees,304,2001.0,Baryulah
2010-07-09,190,0.4518165623029641,2011-02-18,49,0.48909023564350834,2011-09-14,257,0.44128772141806144,565500.0,-3048810.0,Mid-dense trees,432,2011.0,Baryulah
2016-04-20,111,0.38671017976158695,2016-11-14,319,0.41823152443880257,2017-05-25,145,0.3827640311389388,565500.0,-3048810.0,Mid-dense trees,400,2016.0,Baryulah
1997-08-22,234,0.40817568764366674,1998-03-18,77,0.4279339549053105,1998-09-26,269,0.3792833939976422,565110.0,-3048840.0,Mid-dense trees,400,1998.0,Baryulah
2000-12-04,339,0.4955191177124872,2001-02-06,37,0.5099553082821771,2001-09-02,245,0.45734761115481976,565110.0,-3048840.0,Mid-dense trees,272,2001.0,Baryulah
2008-04-14,105,0.33533585572873437,2008-10-23,297,0.3782495360118141,2009-05-19,139,0.359495530079105,565110.0,-3048840.0,Mid-dense trees,400,2008.0,Baryulah
2010-07-09,190,0.4771860957472189,2011-02-02,33,0.5531876523177689,2011-08-29,241,0.5307152108608043,565110.0,-3048840.0,Mid-dense trees,416,2011.0,Baryulah
2016-05-22,143,0.4381385791421321,2016-11-30,335,0.48889154472102686,2017-06-26,177,0.44727647177239105,565110.0,-3048840.0,Mid-dense trees,400,2016.0,Baryulah
2000-12-04,339,0.34733415000659085,2001-03-10,69,0.3621892506304558,2001-10-04,277,0.34384283373861196,565470.0,-3048840.0,Mid-dense trees,304,2001.0,Baryulah
2010-07-09,190,0.41917585758819365,2011-02-02,33,0.48072036726526535,2011-08-29,241,0.42775999204764903,565470.0,-3048840.0,Mid-dense trees,416,2011.0,Baryulah
2016-03-19,79,0.34937017221915195,2016-09-27,271,0.3799740832068994,2017-04-23,113,0.363316273313185,565470.0,-3048840.0,Mid-dense trees,400,2016.0,Baryulah
1996-01-08,8,0.31467988414310016,1996-08-03,216,0.3335514098766478,1996-11-23,328,0.32698285690321194,565500.0,-3048840.0,Mid-dense trees,320,1996.0,Baryulah
2000-07-29,211,0.4235376263583118,2001-02-22,53,0.4398365436895906,2001-09-18,261,0.39191151291317766,565500.0,-3048840.0,Mid-dense trees,416,2001.0,Baryulah
2010-08-26,238,0.46908802198483884,2011-03-22,81,0.5026830459401912,2011-09-30,273,0.46987096222285935,565500.0,-3048840.0,Mid-dense trees,400,2011.0,Baryulah
2016-05-06,127,0.3960668849102974,2016-11-14,319,0.4338046235575818,2017-06-10,161,0.4032793713734815,565500.0,-3048840.0,Mid-dense trees,400,2016.0,Baryulah
1997-11-10,314,0.3540277861857942,1998-04-19,109,0.37946467430089653,1998-10-28,301,0.3478943456051948,565080.0,-3048870.0,Mid-dense trees,352,1998.0,Baryulah
2000-06-27,179,0.42181586072812516,2001-01-21,21,0.44988591068484224,2001-08-17,229,0.4013429214214283,565080.0,-3048870.0,Mid-dense trees,416,2001.0,Baryulah
2008-06-17,169,0.32638113413539377,2009-01-11,11,0.3390784017633372,2009-07-22,203,0.2954483187080653,565080.0,-3048870.0,Mid-dense trees,400,2009.0,Baryulah
2010-06-07,158,0.42455360556128097,2011-01-01,1,0.50953645155714,2011-07-28,209,0.4416742634516496,565080.0,-3048870.0,Mid-dense trees,416,2011.0,Baryulah
2016-05-22,143,0.39742064577617825,2016-12-16,351,0.4404741472603787,2017-06-26,177,0.3793100452408947,565080.0,-3048870.0,Mid-dense trees,400,2016.0,Baryulah
2000-12-04,339,0.3396406737924385,2001-02-22,53,0.3518173745913428,2001-09-18,261,0.330205343707687,565470.0,-3048870.0,Mid-dense trees,288,2001.0,Baryulah
2010-07-09,190,0.4358388558536237,2011-02-02,33,0.5006828894735865,2011-08-29,241,0.45899844045468646,565470.0,-3048870.0,Mid-dense trees,416,2011.0,Baryulah
2016-06-07,159,0.3651312116981675,2016-12-16,351,0.39984825245724076,2017-06-26,177,0.36149074666653014,565470.0,-3048870.0,Mid-dense trees,384,2016.0,Baryulah
2000-11-18,323,0.3641596698588746,2001-02-22,53,0.3843121230689263,2001-09-18,261,0.3379499600862164,565470.0,-3048900.0,Mid-dense trees,304,2001.0,Baryulah
2010-07-25,206,0.4208287825369408,2011-03-06,65,0.45381424895931727,2011-09-30,273,0.4281474303362845,565470.0,-3048900.0,Mid-dense trees,432,2011.0,Baryulah
2016-05-06,127,0.3391840199772453,2016-11-30,335,0.36987277237500266,2017-06-10,161,0.34128593054212714,565470.0,-3048900.0,Mid-dense trees,400,2016.0,Baryulah
1998-01-13,13,0.3428145301933723,1998-07-24,205,0.379883017807616,1998-11-13,317,0.3578088660132608,565500.0,-3048900.0,Mid-dense trees,304,1998.0,Baryulah
2000-06-11,163,0.43458969500699957,2001-01-21,21,0.4549596133486478,2001-08-17,229,0.4067476080811593,565500.0,-3048900.0,Mid-dense trees,432,2001.0,Baryulah
2011-01-01,1,0.47671499139831186,2011-07-28,209,0.5080150198269741,2011-09-30,273,0.4967454780120163,565500.0,-3048900.0,Mid-dense trees,272,2011.0,Baryulah
2016-05-06,127,0.3944591598378655,2016-11-30,335,0.42224579806348883,2017-06-10,161,0.39594522564634016,565500.0,-3048900.0,Mid-dense trees,400,2016.0,Baryulah
2000-06-27,179,0.44831909565444844,2001-01-21,21,0.47173237386269073,2001-08-17,229,0.42496634153813334,565530.0,-3048900.0,Mid-dense trees,416,2001.0,Baryulah
2010-11-14,318,0.4907664476948026,2011-04-07,97,0.517813066955745,2011-10-16,289,0.4968682074959466,565530.0,-3048900.0,Mid-dense trees,336,2011.0,Baryulah
2016-05-06,127,0.39195193933817835,2016-11-30,335,0.4191854792707987,2017-06-10,161,0.3926208219834589,565530.0,-3048900.0,Mid-dense trees,400,2016.0,Baryulah
1996-01-24,24,0.3153511300413378,1996-08-03,216,0.33270339207298616,1996-11-07,312,0.32524080759445306,565560.0,-3048900.0,Mid-dense trees,288,1996.0,Baryulah
2000-10-17,291,0.42313137127626615,2001-02-06,37,0.44630034198380786,2001-09-02,245,0.39009278617724574,565560.0,-3048900.0,Mid-dense trees,320,2001.0,Baryulah
2010-11-30,334,0.4775319097654278,2011-07-12,193,0.509084413375755,2011-10-16,289,0.4834609554202962,565560.0,-3048900.0,Mid-dense trees,320,2011.0,Baryulah
2016-05-06,127,0.37583399547545354,2016-11-30,335,0.41556907824094963,2017-06-10,161,0.3911882211009209,565560.0,-3048900.0,Mid-dense trees,400,2016.0,Baryulah
2010-08-10,222,0.3436903235096662,2011-02-18,49,0.3857130590648326,2011-09-14,257,0.34155920610924245,565890.0,-3048900.0,Mid-dense trees,400,2011.0,Baryulah
1990-09-04,247,0.47320983427659347,1991-02-27,58,0.5118030905039327,1991-09-23,266,0.4704228143577563,565020.0,-3048930.0,Mid-dense trees,384,1991.0,Baryulah
1995-12-07,341,0.45825015379693124,1996-03-28,88,0.4870466833605749,1996-11-07,312,0.4551931837539066,565020.0,-3048930.0,Mid-dense trees,336,1996.0,Baryulah
1997-09-07,250,0.5400086487975724,1998-03-18,77,0.5822799726146786,1998-10-12,285,0.533093759921372,565020.0,-3048930.0,Mid-dense trees,400,1998.0,Baryulah
2000-01-19,19,0.5888088419245504,2000-08-14,227,0.6303464932867338,2001-03-10,69,0.6032415852355825,565020.0,-3048930.0,Mid-dense trees,416,2000.0,Baryulah
2004-01-14,14,0.3896175723556881,2004-08-09,222,0.4151405986820885,2004-10-28,302,0.4042543934412169,565020.0,-3048930.0,Mid-dense trees,288,2004.0,Baryulah
2008-02-10,41,0.42711778111466286,2008-09-05,249,0.5062941941163132,2009-04-01,91,0.4723047916395467,565020.0,-3048930.0,Mid-dense trees,416,2008.0,Baryulah
2010-06-07,158,0.4552371152196445,2010-12-16,350,0.6847756901338139,2011-06-26,177,0.5832247403972548,565020.0,-3048930.0,Mid-dense trees,384,2010.0,Baryulah
2016-05-22,143,0.49346607920420205,2016-12-16,351,0.5489729619038002,2017-06-26,177,0.49208996746056277,565020.0,-3048930.0,Mid-dense trees,400,2016.0,Baryulah
1998-01-13,13,0.31765102069764345,1998-07-24,205,0.36331311372812464,1998-11-29,333,0.33529709132184116,565440.0,-3048930.0,Mid-dense trees,320,1998.0,Baryulah
2000-07-13,195,0.41232571711665184,2001-02-06,37,0.43145956694851806,2001-09-02,245,0.37823819953647564,565440.0,-3048930.0,Mid-dense trees,416,2001.0,Baryulah
2010-06-23,174,0.4546129334068604,2011-01-17,17,0.5028242508082684,2011-08-13,225,0.454865050921455,565440.0,-3048930.0,Mid-dense trees,416,2011.0,Baryulah
2016-05-06,127,0.3825598967778333,2016-11-30,335,0.42455583149383685,2017-06-10,161,0.39409170866140175,565440.0,-3048930.0,Mid-dense trees,400,2016.0,Baryulah
1997-12-12,346,0.3419109252846509,1998-04-19,109,0.3617822518558185,1998-11-13,317,0.3356796346494512,565500.0,-3048930.0,Mid-dense trees,336,1998.0,Baryulah
2000-06-11,163,0.431434202436785,2001-01-21,21,0.45237248779654693,2001-08-17,229,0.3848888949670394,565500.0,-3048930.0,Mid-dense trees,432,2001.0,Baryulah
2010-07-09,190,0.4430940210188858,2011-02-18,49,0.4785621689936137,2011-09-14,257,0.4266178575663079,565500.0,-3048930.0,Mid-dense trees,432,2011.0,Baryulah
2016-04-04,95,0.3548456539535727,2016-10-29,303,0.38651217553129374,2017-05-09,129,0.35918579712127363,565500.0,-3048930.0,Mid-dense trees,400,2016.0,Baryulah
2010-07-25,206,0.3147715160706645,2011-02-02,33,0.35794568121346,2011-08-29,241,0.32719801025667833,565920.0,-3048930.0,Mid-dense trees,400,2011.0,Baryulah
1996-12-09,344,0.33569248708887867,1997-02-27,58,0.354720186236541,1997-09-23,266,0.3284756668236474,565410.0,-3048960.0,Mid-dense trees,288,1997.0,Baryulah
2000-11-18,323,0.4299393375438368,2001-02-06,37,0.4472893136100216,2001-09-02,245,0.3936400475913737,565410.0,-3048960.0,Mid-dense trees,288,2001.0,Baryulah
2010-07-25,206,0.47308300863401154,2011-02-18,49,0.5325592247304308,2011-09-14,257,0.48026417311148145,565410.0,-3048960.0,Mid-dense trees,416,2011.0,Baryulah
2016-03-19,79,0.3789073787927757,2016-09-27,271,0.41854190286093973,2017-04-07,97,0.3876719854770593,565410.0,-3048960.0,Mid-dense trees,384,2016.0,Baryulah
1995-01-21,21,0.3310594160964914,1995-08-17,229,0.38620070925792793,1995-10-20,293,0.36747989277235116,565440.0,-3048960.0,Mid-dense trees,272,1995.0,Baryulah
1997-12-12,346,0.39127596823829214,1998-04-19,109,0.4176836945782817,1998-11-13,317,0.380260217139061,565440.0,-3048960.0,Mid-dense trees,336,1998.0,Baryulah
2000-06-27,179,0.48755427268678264,2001-01-21,21,0.5168200033176749,2001-08-17,229,0.4573421580461358,565440.0,-3048960.0,Mid-dense trees,416,2001.0,Baryulah
2010-07-09,190,0.49684717199939193,2011-02-02,33,0.5411130849005534,2011-08-29,241,0.5178207832121757,565440.0,-3048960.0,Mid-dense trees,416,2011.0,Baryulah
2016-05-06,127,0.4065232592471099,2016-11-30,335,0.4412559312979538,2017-06-10,161,0.40255936053518276,565440.0,-3048960.0,Mid-dense trees,400,2016.0,Baryulah
1990-10-06,279,0.3643167292492964,1991-03-15,74,0.39049398225545906,1991-10-09,282,0.3780949419070343,565620.0,-3048960.0,Mid-dense trees,368,1991.0,Baryulah
1995-01-05,5,0.2869814597644754,1995-08-01,213,0.3264057595976716,1995-10-20,293,0.2986344448496522,565620.0,-3048960.0,Mid-dense trees,288,1995.0,Baryulah
1997-11-26,330,0.37518815046614856,1998-04-03,93,0.3948465884292109,1998-10-12,285,0.3505727153172043,565620.0,-3048960.0,Mid-dense trees,320,1998.0,Baryulah
2000-06-11,163,0.4468460112058838,2001-01-21,21,0.4720835618726831,2001-08-17,229,0.4191423978505024,565620.0,-3048960.0,Mid-dense trees,432,2001.0,Baryulah
2008-02-26,57,0.29316115114643326,2008-09-21,265,0.32413205065249096,2009-04-17,107,0.3044566053940505,565620.0,-3048960.0,Mid-dense trees,416,2008.0,Baryulah
2010-07-25,206,0.4556453411214482,2011-02-18,49,0.5353623669410227,2011-09-14,257,0.4847628265327908,565620.0,-3048960.0,Mid-dense trees,416,2011.0,Baryulah
2016-03-03,63,0.35894810380861,2016-09-11,255,0.38889826599577,2017-03-22,81,0.3672136543519059,565620.0,-3048960.0,Mid-dense trees,384,2016.0,Baryulah
1998-01-29,29,0.3216932621665289,1998-08-09,221,0.35700056095957383,1999-02-17,48,0.3430536673082183,565350.0,-3048990.0,Mid-dense trees,384,1998.0,Baryulah
2000-06-27,179,0.4359081290664542,2001-01-21,21,0.46534677265678254,2001-08-17,229,0.3992400756973407,565350.0,-3048990.0,Mid-dense trees,416,2001.0,Baryulah
2010-07-25,206,0.4571841755153388,2011-03-06,65,0.48882123857673443,2011-09-30,273,0.45934779446211893,565350.0,-3048990.0,Mid-dense trees,432,2011.0,Baryulah
2016-05-22,143,0.342227974611643,2016-11-30,335,0.38161632249335936,2017-06-10,161,0.3539031786241188,565350.0,-3048990.0,Mid-dense trees,384,2016.0,Baryulah
1997-12-12,346,0.3543971232891126,1998-07-08,189,0.37750894502609034,1998-11-29,333,0.3589034259647163,565380.0,-3048990.0,Mid-dense trees,352,1998.0,Baryulah
2000-07-13,195,0.4440852724205341,2001-02-06,37,0.46591710599020536,2001-09-02,245,0.40196205149718656,565380.0,-3048990.0,Mid-dense trees,416,2001.0,Baryulah
2010-07-25,206,0.45515160156245243,2011-02-18,49,0.5105344939918633,2011-09-14,257,0.47570458719330033,565380.0,-3048990.0,Mid-dense trees,416,2011.0,Baryulah
2016-05-06,127,0.3671543988345005,2016-11-30,335,0.40188252780199846,2017-06-10,161,0.37466482050640354,565380.0,-3048990.0,Mid-dense trees,400,2016.0,Baryulah
1998-02-14,45,0.35732154941024236,1998-08-25,237,0.4288162748238116,1998-11-29,333,0.414673197701994,564840.0,-3049020.0,Mid-dense trees,288,1998.0,Baryulah
1999-12-18,352,0.40201558654904906,2000-07-13,195,0.4729901190702387,2000-10-17,291,0.4277513093201179,564840.0,-3049020.0,Mid-dense trees,304,2000.0,Baryulah
2008-01-09,9,0.32618905785007374,2008-08-04,217,0.39321368433498843,2008-11-08,313,0.3549306341491785,564840.0,-3049020.0,Mid-dense trees,304,2008.0,Baryulah
2010-06-07,158,0.4485968986086855,2010-12-16,350,0.6168703188481249,2011-06-26,177,0.4959450438574584,564840.0,-3049020.0,Mid-dense trees,384,2010.0,Baryulah
2016-05-22,143,0.35346820539419366,2016-12-16,351,0.4253243891270438,2017-06-10,161,0.3697481071521326,564840.0,-3049020.0,Mid-dense trees,384,2016.0,Baryulah
1995-01-05,5,0.3044052906796682,1995-08-01,213,0.36116375643938875,1995-10-20,293,0.3371347440141063,565080.0,-3049020.0,Mid-dense trees,288,1995.0,Baryulah
1997-12-12,346,0.4344972392217375,1998-04-03,93,0.4562781106944864,1998-10-28,301,0.4024606962018288,565080.0,-3049020.0,Mid-dense trees,320,1998.0,Baryulah
2000-01-19,19,0.4894596209970602,2000-08-14,227,0.5643064954766823,2000-11-02,307,0.5287871292434411,565080.0,-3049020.0,Mid-dense trees,288,2000.0,Baryulah
2008-02-26,57,0.3324733638063407,2008-09-21,265,0.4058761535826557,2009-03-16,75,0.3661552638545454,565080.0,-3049020.0,Mid-dense trees,384,2008.0,Baryulah
2010-05-22,142,0.4447362676234258,2010-11-30,334,0.6444696195705306,2011-06-10,161,0.5318142661853188,565080.0,-3049020.0,Mid-dense trees,384,2010.0,Baryulah
2016-05-22,143,0.4171262154421462,2016-12-16,351,0.4874287389389216,2017-06-10,161,0.4352980812852632,565080.0,-3049020.0,Mid-dense trees,384,2016.0,Baryulah
1995-01-21,21,0.3079478661380875,1995-08-17,229,0.37508391545225717,1995-10-20,293,0.3509319736811201,565230.0,-3049020.0,Mid-dense trees,272,1995.0,Baryulah
1997-02-27,58,0.3593599932738093,1997-09-23,266,0.42091150766726027,1997-11-10,314,0.4126447298508687,565230.0,-3049020.0,Mid-dense trees,256,1997.0,Baryulah
2000-06-11,163,0.4787645148687761,2001-01-21,21,0.4957415917089926,2001-08-01,213,0.4383991871201666,565230.0,-3049020.0,Mid-dense trees,416,2001.0,Baryulah
2008-02-26,57,0.2969219345354618,2008-09-21,265,0.340373264990436,2009-04-01,91,0.31209901892774095,565230.0,-3049020.0,Mid-dense trees,400,2008.0,Baryulah
2010-06-23,174,0.4559192306262567,2011-01-17,17,0.5491753875580162,2011-08-13,225,0.5093476099706821,565230.0,-3049020.0,Mid-dense trees,416,2011.0,Baryulah
2016-05-06,127,0.40699295087568765,2016-11-30,335,0.4483367567231483,2017-06-10,161,0.4040624447162022,565230.0,-3049020.0,Mid-dense trees,400,2016.0,Baryulah
1997-11-26,330,0.39971852668653557,1998-04-19,109,0.4171180464388582,1998-11-13,317,0.3956840803099933,565320.0,-3049020.0,Mid-dense trees,352,1998.0,Baryulah
2000-06-11,163,0.4891413154825165,2001-01-21,21,0.5123516202483572,2001-08-17,229,0.43219319214195195,565320.0,-3049020.0,Mid-dense trees,432,2001.0,Baryulah
2008-07-03,185,0.3626705449343154,2009-01-27,27,0.376393719503678,2009-08-07,219,0.34557159534357235,565320.0,-3049020.0,Mid-dense trees,400,2009.0,Baryulah
2010-07-09,190,0.519854590335951,2011-02-02,33,0.5814376281886089,2011-08-29,241,0.5536496600034414,565320.0,-3049020.0,Mid-dense trees,416,2011.0,Baryulah
2016-06-07,159,0.4160239614814194,2016-12-16,351,0.4725056572010464,2017-06-26,177,0.426489096344814,565320.0,-3049020.0,Mid-dense trees,384,2016.0,Baryulah
2000-02-04,35,0.5547652176586865,2000-08-30,243,0.5891379700336018,2001-03-26,85,0.566159808798892,565290.0,-3049050.0,Mid-dense trees,416,2000.0,Baryulah
2008-02-10,41,0.38158772029820776,2008-09-05,249,0.45268771314026673,2008-11-08,313,0.4302181329320599,565290.0,-3049050.0,Mid-dense trees,272,2008.0,Baryulah
2010-05-22,142,0.5014483423660392,2010-11-30,334,0.675914467175098,2011-06-10,161,0.589380752129031,565290.0,-3049050.0,Mid-dense trees,384,2010.0,Baryulah
2016-05-06,127,0.42607503961422305,2016-11-30,335,0.5230680345207799,2017-06-10,161,0.4586704027489384,565290.0,-3049050.0,Mid-dense trees,400,2016.0,Baryulah
1991-01-10,10,0.29277710357931047,1991-08-22,234,0.3459214325384816,1991-11-10,314,0.32666714834415134,565080.0,-3049080.0,Mid-dense trees,304,1991.0,Baryulah
1995-11-21,325,0.3048945941119266,1996-02-25,56,0.3207055792243354,1996-09-20,264,0.26730575304553517,565080.0,-3049080.0,Mid-dense trees,304,1996.0,Baryulah
1997-04-16,106,0.29316791554609223,1997-11-10,314,0.3546298104081527,1998-06-06,157,0.33929300467469786,565080.0,-3049080.0,Mid-dense trees,416,1997.0,Baryulah
1999-12-18,352,0.4091416876345202,2000-07-13,195,0.44229564666267535,2000-10-01,275,0.41387786322313747,565080.0,-3049080.0,Mid-dense trees,288,2000.0,Baryulah
2003-12-29,363,0.3032642809851189,2004-06-22,174,0.3292005857597333,2005-01-16,16,0.3028524060234873,565080.0,-3049080.0,Mid-dense trees,384,2004.0,Baryulah
2010-07-09,190,0.4273775550249164,2011-01-17,17,0.5058582377626378,2011-08-13,225,0.41847944851639896,565080.0,-3049080.0,Mid-dense trees,400,2011.0,Baryulah
2012-02-21,52,0.38146781626292553,2012-09-16,260,0.4093072841896884,2013-03-11,70,0.385685445363007,565080.0,-3049080.0,Mid-dense trees,384,2012.0,Baryulah
1990-09-20,263,0.4111391910807896,1991-03-15,74,0.45424949086613886,1991-09-23,266,0.4090152131234137,565260.0,-3049080.0,Mid-dense trees,368,1991.0,Baryulah
1998-07-24,205,0.5041430519554326,1999-02-17,48,0.5227037305740849,1999-09-13,256,0.502235141146441,565260.0,-3049080.0,Mid-dense trees,416,1999.0,Baryulah
2000-01-03,3,0.5038830174162106,2000-07-29,211,0.5506170055694121,2000-10-17,291,0.5350297642471669,565260.0,-3049080.0,Mid-dense trees,288,2000.0,Baryulah
