SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
2013-09-19,262,0.46159917823903307,2014-03-30,89,0.49708348064943725,2014-10-24,297,0.4622914529272478,673410.0,-2837400.0,Dense trees,400,2014.0,Arning
2016-09-11,255,0.42953619957183176,2017-02-18,49,0.4639303295983409,2017-08-29,241,0.39249139133018524,673410.0,-2837400.0,Dense trees,352,2017.0,Arning
1995-06-30,181,0.571717923366714,1996-02-09,40,0.5976597154399104,1996-08-19,232,0.5622323467042649,672240.0,-2837640.0,Dense trees,416,1996.0,Arning
1996-11-23,328,0.54524736095465,1997-02-27,58,0.5766968914945972,1997-09-23,266,0.5215747429577214,672240.0,-2837640.0,Dense trees,304,1997.0,Arning
1999-12-02,336,0.5839284323115151,2000-03-07,67,0.6033450310965899,2000-10-01,275,0.5744165519520824,672240.0,-2837640.0,Dense trees,304,2000.0,Arning
2004-12-15,350,0.4687769650418968,2005-07-11,192,0.5252682738056287,2005-12-18,352,0.4892706834931649,672240.0,-2837640.0,Dense trees,368,2005.0,Arning
2010-07-09,190,0.606565825033105,2011-02-02,33,0.6775271590365158,2011-08-29,241,0.6169129387425416,672240.0,-2837640.0,Dense trees,416,2011.0,Arning
2013-08-18,230,0.567707942157276,2014-03-14,73,0.6101804030704269,2014-10-08,281,0.5418541719708818,672240.0,-2837640.0,Dense trees,416,2014.0,Arning
2016-03-19,79,0.6229929269652608,2016-09-27,271,0.6955981377727835,2017-04-23,113,0.665773588463452,672240.0,-2837640.0,Dense trees,400,2016.0,Arning
1994-01-18,18,0.4478962610069979,1994-08-14,226,0.5158776162119922,1994-11-18,322,0.4809469038255776,672240.0,-2837700.0,Dense trees,304,1994.0,Arning
1996-12-09,344,0.5447286743815021,1997-02-27,58,0.5705341112293008,1997-09-23,266,0.535225948981307,672240.0,-2837700.0,Dense trees,288,1997.0,Arning
2000-01-03,3,0.5897317924023866,2000-07-13,195,0.6498672275673879,2001-02-22,53,0.6212106271053486,672240.0,-2837700.0,Dense trees,416,2000.0,Arning
2001-11-05,309,0.456952174048776,2002-02-25,56,0.49026852890168976,2002-09-21,264,0.43306876390867166,672240.0,-2837700.0,Dense trees,320,2002.0,Arning
2003-12-13,347,0.4496047454631564,2004-07-24,206,0.49109274588016094,2004-10-28,302,0.4610217125008284,672240.0,-2837700.0,Dense trees,320,2004.0,Arning
2007-07-17,198,0.5121504888330806,2008-02-10,41,0.5398766594567767,2008-09-05,249,0.5071191631117729,672240.0,-2837700.0,Dense trees,416,2008.0,Arning
2010-07-09,190,0.647437599032687,2011-02-02,33,0.6967832385760621,2011-08-29,241,0.6588520051901003,672240.0,-2837700.0,Dense trees,416,2011.0,Arning
2013-01-06,6,0.5389844200420665,2013-08-02,214,0.5794637266460618,2013-11-06,310,0.547160552176528,672240.0,-2837700.0,Dense trees,304,2013.0,Arning
2014-01-09,9,0.5495137632192068,2014-08-21,233,0.5881822972366956,2014-10-24,297,0.5765831378202989,672240.0,-2837700.0,Dense trees,288,2014.0,Arning
2016-04-04,95,0.5687523189232917,2016-10-13,287,0.7069571556076208,2017-05-09,129,0.6348323670249301,672240.0,-2837700.0,Dense trees,400,2016.0,Arning
2020-01-26,26,0.5329437761540045,2020-05-01,122,0.5559110931001746,2020-12-11,346,0.5137180419085727,672240.0,-2837700.0,Dense trees,320,2020.0,Arning
2010-12-16,350,0.42359131720768906,2011-05-25,145,0.4775045494791371,2011-12-03,337,0.4060524054205369,672240.0,-2837730.0,Dense trees,352,2011.0,Arning
2013-01-22,22,0.4133353003305501,2013-08-18,230,0.46643944518590463,2013-12-08,342,0.43830217528781745,672240.0,-2837730.0,Dense trees,320,2013.0,Arning
1990-07-18,199,0.5573406258447918,1991-01-26,26,0.6214005624008369,1991-08-06,218,0.5526683750322855,672150.0,-2837790.0,Dense trees,384,1991.0,Arning
1997-12-28,362,0.6051454800645792,1998-04-03,93,0.6189512697221237,1998-10-12,285,0.592467040835499,672150.0,-2837790.0,Dense trees,288,1998.0,Arning
1999-12-18,352,0.6403845598683737,2000-03-07,67,0.6570063767981066,2000-10-17,291,0.6417941210218399,672150.0,-2837790.0,Dense trees,304,2000.0,Arning
