SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2000-01-03,3,0.5018998121164148,2000-07-29,211,0.5430122474255832,2000-10-17,291,0.5244293360726944,577560.0,-2927730.0,Mid-dense trees,288,Marboo,2000.0
2004-02-15,46,0.3739146800738582,2004-09-10,254,0.4022226906497581,2005-03-21,80,0.3729223245493579,577560.0,-2927730.0,Mid-dense trees,400,Marboo,2004.0
2008-01-09,9,0.36298511794384114,2008-08-04,217,0.42084337649946046,2008-11-08,313,0.37828715636133725,577560.0,-2927730.0,Mid-dense trees,304,Marboo,2008.0
2010-07-09,190,0.5030990029137858,2011-01-17,17,0.6423200848006112,2011-07-28,209,0.5443436856484523,577560.0,-2927730.0,Mid-dense trees,384,Marboo,2011.0
2016-06-07,159,0.32701303044160357,2016-12-16,351,0.4256290749661704,2017-06-26,177,0.3776805149125778,577560.0,-2927730.0,Mid-dense trees,384,Marboo,2016.0
2019-03-12,71,0.3092433101544236,2019-10-06,279,0.35704969943900383,2020-01-10,10,0.339424448293881,577560.0,-2927730.0,Mid-dense trees,304,Marboo,2019.0
1999-12-02,336,0.43756982800926136,2000-07-13,195,0.4655970330480426,2000-09-15,259,0.44983351456963155,577950.0,-2927730.0,Mid-dense trees,288,Marboo,2000.0
2010-06-07,158,0.4698988797736335,2010-12-16,350,0.6087616844538122,2011-07-12,193,0.5156844877378847,577950.0,-2927730.0,Mid-dense trees,400,Marboo,2010.0
2016-07-25,207,0.31316214683929744,2017-02-02,33,0.3709871295098212,2017-08-29,241,0.317696210265478,577950.0,-2927730.0,Mid-dense trees,400,Marboo,2017.0
1990-04-13,103,0.32009186668835893,1990-10-22,295,0.4507714094779961,1991-05-02,122,0.39097312553687813,577500.0,-2927760.0,Mid-dense trees,384,Marboo,1990.0
1998-09-26,269,0.4228914085256493,1999-04-06,96,0.4865188515821538,1999-10-15,288,0.45359576784445677,577500.0,-2927760.0,Mid-dense trees,384,Marboo,1999.0
2004-01-14,14,0.32698409248183563,2004-05-21,142,0.34357512210184127,2004-11-29,334,0.326328716796318,577500.0,-2927760.0,Mid-dense trees,320,Marboo,2004.0
2008-01-25,25,0.32647933774727533,2008-08-20,233,0.3549247320935921,2008-12-26,361,0.3353758852113785,577500.0,-2927760.0,Mid-dense trees,336,Marboo,2008.0
2016-07-25,207,0.34094694502687384,2017-02-02,33,0.48051581999307114,2017-08-13,225,0.36824406873761606,577500.0,-2927760.0,Mid-dense trees,384,Marboo,2017.0
2019-02-24,55,0.3362141294117936,2019-06-16,167,0.3420562135449183,2019-12-25,359,0.31651145454029334,577500.0,-2927760.0,Mid-dense trees,304,Marboo,2019.0
1990-08-19,231,0.44223265859920263,1991-02-11,42,0.4769644971099678,1991-09-07,250,0.40042926277752106,577620.0,-2927760.0,Mid-dense trees,384,Marboo,1991.0
2000-01-19,19,0.5217702991187864,2000-08-14,227,0.5716838067357822,2001-03-10,69,0.5365406089787144,577620.0,-2927760.0,Mid-dense trees,416,Marboo,2000.0
2004-01-14,14,0.350000923681687,2004-08-25,238,0.3812209064413896,2005-02-17,48,0.34477294414296666,577620.0,-2927760.0,Mid-dense trees,400,Marboo,2004.0
2008-01-09,9,0.35123637303552857,2008-08-04,217,0.3890048938188398,2008-10-23,297,0.35279430979526144,577620.0,-2927760.0,Mid-dense trees,288,Marboo,2008.0
2010-07-09,190,0.5136393428961025,2011-01-17,17,0.6643457868123334,2011-07-28,209,0.5452988804440321,577620.0,-2927760.0,Mid-dense trees,384,Marboo,2011.0
2016-07-09,191,0.3260753282572994,2017-01-17,17,0.4156465756479614,2017-07-28,209,0.36197164789745045,577620.0,-2927760.0,Mid-dense trees,384,Marboo,2017.0
2019-03-28,87,0.3084699697684865,2019-10-22,295,0.33839351014760266,2019-12-25,359,0.32808372054395196,577620.0,-2927760.0,Mid-dense trees,272,Marboo,2019.0
